TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.jfree.data.gantt.TaskSeriesCollection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.612786156842769,1100,505
org.jfree.data.gantt.XYTaskDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9258449093339455,649,581
org.jfree.data.gantt.TaskSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9221611721611722,164,150
org.jfree.data.Range,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9765485450878709,698,675
org.jfree.data.statistics.HistogramDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8098391310666333,713,551
org.jfree.data.statistics.BoxAndWhiskerItem,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9946319018404908,341,333
org.jfree.data.statistics.HistogramBin,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9765625,177,174
org.jfree.data.statistics.MeanAndStandardDeviation,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9948979591836735,152,149
org.jfree.data.statistics.SimpleHistogramBin,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9828367762945286,399,388
org.jfree.data.statistics.Statistics,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9632812670195847,1069,1043
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6691988049155909,651,334
org.jfree.data.statistics.DefaultStatisticalCategoryDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8413334931904541,1078,862
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.56615042792753,1346,623
org.jfree.data.statistics.BoxAndWhiskerCalculator,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9461654589371981,347,333
org.jfree.data.statistics.SimpleHistogramDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7147919011718203,693,450
org.jfree.data.statistics.Regression,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6677144489546094,1327,1021
org.jfree.data.statistics.DefaultMultiValueCategoryDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.784386681149318,556,389
org.jfree.data.statistics.HistogramType,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.703125,95,50
org.jfree.data.time.Second,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8003617491927764,986,629
org.jfree.data.time.SimpleTimePeriod,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9258835967933434,351,323
org.jfree.data.time.TimeSeriesTableModel,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9374161761934847,313,295
org.jfree.data.time.TimeSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7088934412426673,1905,1224
org.jfree.data.time.DynamicTimeSeriesCollection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6245178492818959,1348,736
org.jfree.data.time.SpreadsheetDate,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9598806507951402,737,720
org.jfree.data.time.FixedMillisecond,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9922277706185567,266,263
org.jfree.data.time.Quarter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9420424913273477,873,840
org.jfree.data.time.TimePeriodValuesCollection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8360930726014176,606,446
org.jfree.data.time.ohlc.OHLCItem,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7767379679144386,94,64
org.jfree.data.time.ohlc.OHLCSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.93359375,86,82
org.jfree.data.time.ohlc.OHLC,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,155,155
org.jfree.data.time.ohlc.OHLCSeriesCollection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7172751389195405,646,377
org.jfree.data.time.MovingAverage,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8562495156165233,602,490
org.jfree.data.time.Week,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8970542604789259,1223,1061
org.jfree.data.time.Millisecond,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9212417768991777,794,753
org.jfree.data.time.RegularTimePeriod,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9476851851851852,302,281
org.jfree.data.time.TimeTableXYDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8285700673756925,669,494
org.jfree.data.time.Year,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9686098880117504,431,418
org.jfree.data.time.Month,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9445248091229941,1302,1255
org.jfree.data.time.TimePeriodFormatException,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,6,6
org.jfree.data.time.TimeSeriesCollection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7137886610004065,1101,675
org.jfree.data.time.TimePeriodAnchor,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6758928571428571,87,42
org.jfree.data.time.Day,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.924731275755742,524,490
org.jfree.data.time.Minute,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8464757144287073,900,666
org.jfree.data.time.TimeSeriesDataItem,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9736263579188108,201,193
org.jfree.data.time.DateRange,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9615384615384616,79,74
org.jfree.data.time.TimePeriodValues,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.966353196770418,907,883
org.jfree.data.time.TimePeriodValue,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9298951411960132,179,161
org.jfree.data.time.SerialDate,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9088616606866404,1340,1231
org.jfree.data.time.Hour,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8685295264826385,748,622
org.jfree.data.DataUtilities,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9077676840781679,622,569
org.jfree.data.DefaultKeyedValues2D,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.887111247546838,835,741
org.jfree.data.xy.AbstractXYDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6508928571428572,84,56
org.jfree.data.xy.DefaultWindDataset,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7419812020000699,393,265
org.jfree.data.xy.YIntervalDataItem,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7734375,88,64
org.jfree.data.xy.XYCoordinate,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9801428571428571,241,237
org.jfree.data.xy.XIntervalSeries,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9666666666666667,121,113
org.jfree.data.xy.XYSeriesCollection,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7853882228369584,1297,943
org.jfree.data.xy.XYIntervalDataItem,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.762080472921434,124,86
org.jfree.data.xy.XIntervalDataItem,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7767857142857143,84,61
